ROW_ID,PRODUCT_TYPE,PRODUCT_NAME,METAL,CONCENTRATION,UNITS,MANUFACTURER,MADE_IN_COUNTRY,COLLECTION_DATE,HIGH_CONCENTRATION,CONCENTRATION_IS_NEGATIVE_ONE,CONCENTRATION_PPM
6350,Cosmetics,Tibet Snow Skin Tonic,Mercury,-1.0,ppm,Kohinoor Chemical Co. (Pvt) Ltd.,PAKISTAN,2022-05-19,False,True,-1.0
6351,Cosmetics,Scar Star No Scars Cream,Mercury,-1.0,ppm,Torque Pharmaceuticals Pvt. Ltd.,INDIA,2022-05-19,False,True,-1.0
6352,Cosmetics,Turmeric Skin Toner,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2022-05-19,False,True,-1.0
6353,Dietary Supplement/Medications/Remedy,Zaarah Herbals 100% Shatavari Powder,Arsenic,-1.0,ppm,Falcon System of Ayurvedic Products,INDIA,2022-05-19,False,True,-1.0
6354,Dietary Supplement/Medications/Remedy,Zaarah Herbals 100% Shatavari Powder,Cadmium,-1.0,ppm,Falcon System of Ayurvedic Products,INDIA,2022-05-19,False,True,-1.0
6355,Dietary Supplement/Medications/Remedy,Zaarah Herbals 100% Shatavari Powder,Lead,-1.0,ppm,Falcon System of Ayurvedic Products,INDIA,2022-05-19,False,True,-1.0
6356,Dietary Supplement/Medications/Remedy,Zaarah Herbals 100% Shatavari Powder,Mercury,-1.0,ppm,Falcon System of Ayurvedic Products,INDIA,2022-05-19,False,True,-1.0
6357,Religious powder,Kanaiya Sindoor/Pooja Powder,Lead,1.6,ppm,UNKNOWN OR NOT STATED,INDIA,2022-05-19,False,False,1.6
6358,Dietary Supplement/Medications/Remedy,Ayurvedic Kayam Tablet,Arsenic,-1.0,ppm,Sheth Brothers,INDIA,2022-05-19,False,True,-1.0
6359,Dietary Supplement/Medications/Remedy,Ayurvedic Kayam Tablet,Cadmium,-1.0,ppm,Sheth Brothers,INDIA,2022-05-19,False,True,-1.0
6360,Dietary Supplement/Medications/Remedy,Ayurvedic Kayam Tablet,Lead,2.4,ppm,Sheth Brothers,INDIA,2022-05-19,False,False,2.4
6361,Dietary Supplement/Medications/Remedy,Ayurvedic Kayam Tablet,Mercury,-1.0,ppm,Sheth Brothers,INDIA,2022-05-19,False,True,-1.0
6362,Religious powder,Kumkum (Red Sindoor),Lead,12.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-19,True,False,12.0
6363,Religious powder,Kumkum (Red Sindoor),Lead,13.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-19,True,False,13.0
6364,Dietary Supplement/Medications/Remedy,Nuestra Salud Gastric Cleanser Blend,Arsenic,-1.0,ppm,CGS General Distribution,PERU,2022-05-19,False,True,-1.0
6365,Dietary Supplement/Medications/Remedy,Nuestra Salud Gastric Cleanser Blend,Cadmium,-1.0,ppm,CGS General Distribution,PERU,2022-05-19,False,True,-1.0
6366,Dietary Supplement/Medications/Remedy,Nuestra Salud Gastric Cleanser Blend,Lead,-1.0,ppm,CGS General Distribution,PERU,2022-05-19,False,True,-1.0
6367,Dietary Supplement/Medications/Remedy,Nuestra Salud Gastric Cleanser Blend,Mercury,-1.0,ppm,CGS General Distribution,PERU,2022-05-19,False,True,-1.0
6368,Food-Spice,Abarrotera Central Ground Chiltepin Pepper,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-19,False,True,-1.0
6369,Food-Spice,Radhuni Turmeric Powder,Lead,-1.0,ppm,Square Food & Beverage Ltd.,BANGLADESH,2022-05-19,False,True,-1.0
6370,Food-Spice,EGN Turmeric Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-19,False,True,-1.0
6371,Food-Spice,Tatka Turmeric Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-05-19,False,True,-1.0
6372,Food-Spice,Ovijat Turmeric Powder,Lead,5.8,ppm,Ovijat Food & Beverage Industries Ltd.,BANGLADESH,2022-05-19,True,False,5.8
6373,Food-Spice,Los Mariachis Curry Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-19,False,True,-1.0
6374,Food-Spice,Los Mariachis Ground Chili Arbol,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-19,False,True,-1.0
6375,Dietary Supplement/Medications/Remedy,Fabi Saa Para la Mujer (For Woman),Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,ECUADOR,2022-05-19,False,True,-1.0
6376,Dietary Supplement/Medications/Remedy,Fabi Saa Para la Mujer (For Woman),Cadmium,-1.0,ppm,UNKNOWN OR NOT STATED,ECUADOR,2022-05-19,False,True,-1.0
6377,Dietary Supplement/Medications/Remedy,Fabi Saa Para la Mujer (For Woman),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,ECUADOR,2022-05-19,False,True,-1.0
6378,Dietary Supplement/Medications/Remedy,Fabi Saa Para la Mujer (For Woman),Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,ECUADOR,2022-05-19,False,True,-1.0
6379,Food-Spice,Tequesquite,Arsenic,14.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-19,True,False,14.0
6380,Food-Spice,Tequesquite,Lead,6.4,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-19,True,False,6.4
6381,Food-Spice,Tequesquite,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-19,False,True,-1.0
6382,Food-Spice,La Fiesta Chile Guajillo Ground,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-19,False,True,-1.0
6383,Food-Spice,La Fiesta Curry Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-19,False,True,-1.0
6384,Dietary Supplement/Medications/Remedy,Medox ABC Jarabe,Lead,-1.0,ppm,UNIPHARM,GUATEMALA,2022-05-20,False,True,-1.0
6385,Tableware/Pottery,Mexican clay pot,Lead,8.1,MG/CM^2,UNKNOWN OR NOT STATED,MEXICO,2022-05-20,True,False,
6386,Food-Spice,Turmeric Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-05-23,False,True,-1.0
6387,Food-Spice,Chili Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-05-23,False,True,-1.0
6388,Food-Spice,Corriander Powder,Lead,52.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-05-23,True,False,52.0
6389,Food-Spice,Cumin Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-05-23,False,True,-1.0
6390,Food-Spice,Methi Seeds  Fenugreek Seeds,Lead,-1.0,ppm,RAJA FOODS,INDIA,2022-05-23,False,True,-1.0
6391,Food-Spice,Cumin Seeds,Lead,-1.0,ppm,SWAD,INDIA,2022-05-23,False,True,-1.0
6392,Food-Spice,Mustard Seeds,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2022-05-23,False,True,-1.0
6393,Food-Spice,Ajwain Seeds,Lead,-1.0,ppm,SWAD,INDIA,2022-05-23,False,True,-1.0
6394,Dietary Supplement/Medications/Remedy,DENTON,Lead,-1.0,ppm,SBL PVT LTD,INDIA,2022-05-23,False,True,-1.0
6395,Dietary Supplement/Medications/Remedy,SOMVA 34,Lead,-1.0,ppm,SHETH BROS,INDIA,2022-05-23,False,True,-1.0
6396,Food-Spice,Tumeric Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2022-05-23,False,True,-1.0
6397,Food-Spice,Red chili Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2022-05-23,False,True,-1.0
6398,Food-Spice,Cumin + Coriander Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2022-05-23,False,True,-1.0
6399,Tableware/Pottery,Silver Bowl #1,Lead,-1.0,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-23,False,True,
6400,Tableware/Pottery,Small silver bowl #2,Lead,-1.0,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-23,False,True,
6401,Tableware/Pottery,Silver bowl,Lead,0.3,MG/CM^2,UNKNOWN OR NOT STATED,INDIA,2022-05-23,False,False,
6402,Tableware/Pottery,Silver bowl,Lead,-1.0,MG/CM^2,UNKNOWN OR NOT STATED,INDIA,2022-05-23,False,True,
6403,Tableware/Pottery,Silver Plate,Lead,0.1,MG/CM^2,UNKNOWN OR NOT STATED,INDIA,2022-05-23,False,False,
6404,Tableware/Pottery,Silver Plate,Lead,-1.0,MG/CM^2,UNKNOWN OR NOT STATED,INDIA,2022-05-23,False,True,
6405,Tableware/Pottery,Ceramic cup,Lead,9.9,MG/CM^2,UNKNOWN OR NOT STATED,MEXICO,2022-05-24,True,False,
6406,Tableware/Pottery,Ceramic cup,Lead,9.9,MG/CM^2,UNKNOWN OR NOT STATED,MEXICO,2022-05-24,True,False,
6407,Tableware/Pottery,Ceramic cup,Lead,9.9,MG/CM^2,UNKNOWN OR NOT STATED,MEXICO,2022-05-24,True,False,
6408,Tableware/Pottery,Ceramic cup,Lead,9.9,MG/CM^2,UNKNOWN OR NOT STATED,MEXICO,2022-05-24,True,False,
6409,Tableware/Pottery,Clay pot (Lid Cover),Lead,9.9,MG/CM^2,UNKNOWN OR NOT STATED,ECUADOR,2022-05-25,True,False,
6410,Tableware/Pottery,Clay pot,Lead,5.2,MG/CM^2,UNKNOWN OR NOT STATED,ECUADOR,2022-05-25,True,False,
6411,Cosmetics,Ricitos de Oro,Lead,-1.0,ppm,"Grisi Hinos, S.A. de C.V.",MEXICO,2022-06-01,False,True,-1.0
6412,Cosmetics,Ricitios de Oro,Lead,-1.0,ppm,"Grisi Hinos, S.A. de C.V.",MEXICO,2022-06-01,False,True,-1.0
6413,Toys/Children's Products,Car,Lead,2.1,ppm,UNKNOWN OR NOT STATED,CHINA,2022-06-02,False,False,2.1
6414,Toys/Children's Products,Car,Lead,10.0,ppm,UNKNOWN OR NOT STATED,CHINA,2022-06-02,True,False,10.0
6415,Cosmetics,Wedding day lipstick,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,ITALY,2022-06-02,False,True,-1.0
6416,Food-Spice,Vegeta,Lead,-1.0,ppm,"Poravka d.d,",CROATIA (local name: Hrvatska),2022-06-02,False,True,-1.0
6417,Food-Spice,Turmeric Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-06-02,False,True,-1.0
6418,Cosmetics,Perfect White Lightening Beauty Cream,Mercury,-1.0,ppm,Dream Cosmetics,COTE D'IVOIRE,2022-06-02,False,True,-1.0
6419,Cosmetics,Bright & Net Papaya Clarifying Body Cream,Mercury,-1.0,ppm,NPG-CI,COTE D'IVOIRE,2022-06-02,False,True,-1.0
6420,Cosmetics,Ambi Skincare Fade Cream,Mercury,-1.0,ppm,AMBI Enterprises LLC,UNITED STATES,2022-06-02,False,True,-1.0
6421,Cosmetics,Paw Paw Intensive Cream,Mercury,-1.0,ppm,Dream Cosmetics,ITALY,2022-06-02,False,True,-1.0
6422,Cosmetics,Bio Claire Lightening Body Cream,Mercury,-1.0,ppm,N. P. Gandour,COTE D'IVOIRE,2022-06-02,False,True,-1.0
6423,Food-Spice,Tequesquite,Arsenic,5.8,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-06-02,True,False,5.8
6424,Food-Spice,Tequesquite,Lead,1.5,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-06-02,False,False,1.5
6425,Food-Spice,Tequesquite,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-06-02,False,True,-1.0
6426,Food-Spice,Comino Molino (Ground Cumin),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-06-02,False,True,-1.0
6427,Food-Spice,Chile Piquin Molido (Ground Chilli),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-06-02,False,True,-1.0
6428,Food-Spice,Hoja Santa Seca,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-06-02,False,True,-1.0
6429,Food-Spice,Ground Cumin (Comino Molino),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-06-02,False,True,-1.0
6430,Food Other,Horchata Tradicional Herb Mix,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,ECUADOR,2022-06-02,False,True,-1.0
6431,Food-Spice,Piquin Molido (Ground Piquin),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2022-06-02,False,True,-1.0
6432,Food-Spice,Hoja Santa,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2022-06-02,False,True,-1.0
6433,Food-Spice,Ground Clove (Clavo Molido),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-06-02,False,True,-1.0
6434,Food-Spice,Royal Mexican Spices,Lead,5.9,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-06-02,True,False,5.9
6435,Food-Spice,Piquin Molido (Ground Piquin Chili),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2022-06-02,False,True,-1.0
6436,Food-Spice,Ground Cinnamon (Canela Molida),Lead,1.1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-06-02,False,False,1.1
6437,Food-Spice,Comino Molino (Ground Cumin),Lead,2.6,ppm,UNKNOWN OR NOT STATED,MEXICO,2022-06-02,False,False,2.6
6438,Food-Spice,Oregano Molido (Ground Oregano),Lead,2.8,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-06-02,False,False,2.8
6439,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-06-03,False,True,-1.0
6440,Food-Spice,Coriander,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-06-03,False,True,-1.0
6441,Food-Candy,Lucas Skwinkles,Lead,-1.0,ppm,MARS,MEXICO,2022-06-03,False,True,-1.0
6442,Food-Candy,Paleta Malva Bony Pop,Lead,-1.0,ppm,De la Rose,MEXICO,2022-06-03,False,True,-1.0
6443,Food-Candy,Japanese Style Peanuts,Lead,-1.0,ppm,Manzela,MEXICO,2022-06-03,False,True,-1.0
6444,Food-Candy,Super Rebanaditas,Lead,-1.0,ppm,CP Products,MEXICO,2022-06-03,False,True,-1.0
6445,Food-Candy,Rellerindos,Lead,-1.0,ppm,Vero,MEXICO,2022-06-03,False,True,-1.0
6446,Food-Candy,Duvalin Bi Sabor,Lead,-1.0,ppm,Ricolino,MEXICO,2022-06-03,False,True,-1.0
6447,Food-Candy,Carlos V,Lead,-1.0,ppm,Nestle,MEXICO,2022-06-03,False,True,-1.0
6448,Food-Candy,PicaFresa,Lead,-1.0,ppm,Vero,MEXICO,2022-06-03,False,True,-1.0
6449,Food-Candy,Chipileta,Lead,-1.0,ppm,Anahuac Candy,MEXICO,2022-06-03,False,True,-1.0
6450,Food-Candy,Bocadin,Lead,-1.0,ppm,Ricolino,MEXICO,2022-06-03,False,True,-1.0
6451,Food-Candy,Barquillo,Lead,-1.0,ppm,De la Rosa,MEXICO,2022-06-03,False,True,-1.0
6452,Tableware/Pottery,Clay pot,Lead,9.9,MG/CM^2,UNKNOWN OR NOT STATED,MEXICO,2022-06-07,True,False,
6453,Cosmetics,Sindoor,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-06-07,False,True,-1.0
6454,Food Other,Maesri Yellow Curry Paste,Lead,-1.0,ppm,Maesri,THAILAND,2022-06-08,False,True,-1.0
6455,Food-Spice,Turmeric powder,Lead,-1.0,ppm,Jiva Organics,INDIA,2022-06-08,False,True,-1.0
6456,Cosmetics,Dry Kids,Lead,-1.0,ppm,INESA,DOMINICAN REPUBLIC,2022-06-08,False,True,-1.0
6457,Food-Spice,Coriander Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-06-08,False,True,-1.0
6458,Food-Spice,Turmeric Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-06-08,False,True,-1.0
6459,Food-Spice,Cumin Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-06-08,False,True,-1.0
6460,Food-Spice,Turmeric Powder,Lead,-1.0,ppm,SQUARE Food & Beverage Ltd.,BANGLADESH,2022-06-10,False,True,-1.0
6461,Food-Spice,Chilli Powder,Lead,-1.0,ppm,SQUARE Food & Beverage Ltd.,BANGLADESH,2022-06-10,False,True,-1.0
6462,Dietary Supplement/Medications/Remedy,Leaf Care Guduchi (Giloy) Extract,Arsenic,-1.0,ppm,Goodcare Pharma Pvt. Ltd.,INDIA,2022-06-15,False,True,-1.0
6463,Dietary Supplement/Medications/Remedy,Leaf Care Guduchi (Giloy) Extract,Cadmium,-1.0,ppm,Goodcare Pharma Pvt. Ltd.,INDIA,2022-06-15,False,True,-1.0
6464,Dietary Supplement/Medications/Remedy,Leaf Care Guduchi (Giloy) Extract,Lead,-1.0,ppm,Goodcare Pharma Pvt. Ltd.,INDIA,2022-06-15,False,True,-1.0
6465,Dietary Supplement/Medications/Remedy,Leaf Care Guduchi (Giloy) Extract,Mercury,-1.0,ppm,Goodcare Pharma Pvt. Ltd.,INDIA,2022-06-15,False,True,-1.0
6466,Dietary Supplement/Medications/Remedy,Leaf Care Ashoka Extract,Arsenic,-1.0,ppm,Goodcare Pharma Pvt. Ltd.,INDIA,2022-06-15,False,True,-1.0
6467,Dietary Supplement/Medications/Remedy,Leaf Care Ashoka Extract,Cadmium,-1.0,ppm,Goodcare Pharma Pvt. Ltd.,INDIA,2022-06-15,False,True,-1.0
6468,Dietary Supplement/Medications/Remedy,Leaf Care Ashoka Extract,Lead,-1.0,ppm,Goodcare Pharma Pvt. Ltd.,INDIA,2022-06-15,False,True,-1.0
6469,Dietary Supplement/Medications/Remedy,Leaf Care Ashoka Extract,Mercury,-1.0,ppm,Goodcare Pharma Pvt. Ltd.,INDIA,2022-06-15,False,True,-1.0
6470,Dietary Supplement/Medications/Remedy,Leaf Care Brahmi Extract,Arsenic,-1.0,ppm,Goodcare Pharma Pvt. Ltd.,UNITED STATES,2022-06-15,False,True,-1.0
6471,Dietary Supplement/Medications/Remedy,Leaf Care Brahmi Extract,Cadmium,-1.0,ppm,Goodcare Pharma Pvt. Ltd.,UNITED STATES,2022-06-15,False,True,-1.0
6472,Dietary Supplement/Medications/Remedy,Leaf Care Brahmi Extract,Lead,-1.0,ppm,Goodcare Pharma Pvt. Ltd.,UNITED STATES,2022-06-15,False,True,-1.0
6473,Dietary Supplement/Medications/Remedy,Leaf Care Brahmi Extract,Mercury,-1.0,ppm,Goodcare Pharma Pvt. Ltd.,UNITED STATES,2022-06-15,False,True,-1.0
6474,Dietary Supplement/Medications/Remedy,Leaf Care Kaishoor Guggulu Extracts,Arsenic,-1.0,ppm,Goodcare Pharma Pvt. Ltd.,INDIA,2022-06-15,False,True,-1.0
6475,Dietary Supplement/Medications/Remedy,Leaf Care Kaishoor Guggulu Extracts,Cadmium,-1.0,ppm,Goodcare Pharma Pvt. Ltd.,INDIA,2022-06-15,False,True,-1.0
6476,Dietary Supplement/Medications/Remedy,Leaf Care Kaishoor Guggulu Extracts,Lead,-1.0,ppm,Goodcare Pharma Pvt. Ltd.,INDIA,2022-06-15,False,True,-1.0
6477,Dietary Supplement/Medications/Remedy,Leaf Care Kaishoor Guggulu Extracts,Mercury,0.027,ppm,Goodcare Pharma Pvt. Ltd.,INDIA,2022-06-15,False,False,0.027
6478,Religious powder,Butala Emporium Chandan Powder Yellow,Lead,2.3,ppm,UNKNOWN OR NOT STATED,INDIA,2022-06-15,False,False,2.3
6479,Religious powder,Butala Emporium Kumkum (Red Sindoor) Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2022-06-15,False,True,-1.0
6480,Religious powder,Butala Emporium Red Abir Tika Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2022-06-15,False,True,-1.0
6481,Religious powder,Butala Emporium Gulal Powder,Lead,2.4,ppm,UNKNOWN OR NOT STATED,INDIA,2022-06-15,False,False,2.4
6482,Religious powder,Shingar Saubhagya Premium Kumkum,Lead,-1.0,ppm,Shingar Limited,INDIA,2022-06-15,False,True,-1.0
6483,Religious powder,Bhakti Haldi/Kumkum (Haldi),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2022-06-15,False,True,-1.0
6484,Religious powder,Bhakti Haldi/Kumkum (Kumkum),Lead,4.1,ppm,UNKNOWN OR NOT STATED,INDIA,2022-06-15,False,False,4.1
6485,Religious powder,Bhakti Kumkum,Lead,8.9,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-06-15,True,False,8.9
6486,Religious powder,Gulal Powder,Lead,8.8,ppm,UNKNOWN OR NOT STATED,INDIA,2022-06-15,True,False,8.8
6487,Cosmetics,Blue Heaven Kajal,Lead,-1.0,ppm,Blue Heaven Cosmetics (P) Ltd. (Unit II),INDIA,2022-06-15,False,True,-1.0
6488,Cosmetics,Blue Heaven Herbal Kajal,Lead,-1.0,ppm,Blue Heaven Cosmetic (P)  Ltd.,INDIA,2022-06-15,False,True,-1.0
6489,Tableware/Pottery,Copper bowl,Lead,0.74,MG/L,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-06-15,False,False,0.74
6490,Tableware/Pottery,Copper bowl,Lead,-1.0,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-06-15,False,True,
6491,Tableware/Pottery,Copper bowl,Lead,0.2,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-06-15,False,False,
6492,Dietary Supplement/Medications/Remedy,Leaf Care Yastimadhu Extracts,Arsenic,-1.0,ppm,Goodcare Pharma Pvt. Ltd.,INDIA,2022-06-15,False,True,-1.0
6493,Dietary Supplement/Medications/Remedy,Leaf Care Yastimadhu Extracts,Cadmium,-1.0,ppm,Goodcare Pharma Pvt. Ltd.,INDIA,2022-06-15,False,True,-1.0
6494,Dietary Supplement/Medications/Remedy,Leaf Care Yastimadhu Extracts,Lead,-1.0,ppm,Goodcare Pharma Pvt. Ltd.,INDIA,2022-06-15,False,True,-1.0
6495,Dietary Supplement/Medications/Remedy,Leaf Care Yastimadhu Extracts,Mercury,-1.0,ppm,Goodcare Pharma Pvt. Ltd.,INDIA,2022-06-15,False,True,-1.0
6496,Dietary Supplement/Medications/Remedy,Leaf Care Guggulu,Arsenic,-1.0,ppm,Goodcare Pharma Pvt. Ltd.,INDIA,2022-06-15,False,True,-1.0
6497,Dietary Supplement/Medications/Remedy,Leaf Care Guggulu,Cadmium,-1.0,ppm,Goodcare Pharma Pvt. Ltd.,INDIA,2022-06-15,False,True,-1.0
6498,Dietary Supplement/Medications/Remedy,Leaf Care Guggulu,Lead,-1.0,ppm,Goodcare Pharma Pvt. Ltd.,INDIA,2022-06-15,False,True,-1.0
6499,Dietary Supplement/Medications/Remedy,Leaf Care Guggulu,Mercury,-1.0,ppm,Goodcare Pharma Pvt. Ltd.,INDIA,2022-06-15,False,True,-1.0
6500,Religious powder,Butala Emporium Orange Sindoor Powder,Lead,4.9,ppm,UNKNOWN OR NOT STATED,INDIA,2022-06-15,False,False,4.9
6501,Religious powder,Butala Emporium Orange Sindoor Powder,Lead,5.2,ppm,UNKNOWN OR NOT STATED,INDIA,2022-06-15,True,False,5.2
6502,Food-Spice,Dhana Jeera Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-06-16,False,True,-1.0
6503,Food-Spice,Chilli Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-06-16,False,True,-1.0
6504,Food-Spice,Tumeric,Lead,-1.0,ppm,Kitchen Express Overseas Ltd,INDIA,2022-06-16,False,True,-1.0
6505,Food-Spice,Red chili Powder,Lead,-1.0,ppm,Kitchen Express Ltd,INDIA,2022-06-16,False,True,-1.0
6506,Food-Spice,Cumin Seeds,Lead,-1.0,ppm,Kitchen Express,INDIA,2022-06-16,False,True,-1.0
6507,Food-Spice,Dry fruit Clay,Lead,4.2,ppm,UNKNOWN OR NOT STATED,INDIA,2022-06-16,False,False,4.2
6508,Food-Spice,Chaat Masala,Lead,-1.0,ppm,National Foods Ltd,PAKISTAN,2022-06-17,False,True,-1.0
6509,Food-Spice,Ground Cumin,Lead,-1.0,ppm,PARAS,INDIA,2022-06-21,False,True,-1.0
6510,Cosmetics,Light Up Dark Spots Correcting Cream,Mercury,-1.0,ppm,Uniparco Cosmetique,SERBIA,2022-06-21,False,True,-1.0
6511,Food-Spice,Piquin Molido (Ground Piquin),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-06-21,False,True,-1.0
6512,Food-Spice,Comino Molido (Ground Cumin),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-06-21,False,True,-1.0
6513,Food-Spice,Achiote Molido,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-06-21,False,True,-1.0
6514,Food-Spice,Achiote Molido,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-06-21,False,True,-1.0
6515,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-06-21,False,True,-1.0
6516,Dietary Supplement/Medications/Remedy,Venivel Geta Powder,Arsenic,-1.0,ppm,Sobada Health Food Products,SRI LANKA,2022-06-21,False,True,-1.0
6517,Dietary Supplement/Medications/Remedy,Venivel Geta Powder,Cadmium,-1.0,ppm,Sobada Health Food Products,SRI LANKA,2022-06-21,False,True,-1.0
6518,Dietary Supplement/Medications/Remedy,Venivel Geta Powder,Lead,1.8,ppm,Sobada Health Food Products,SRI LANKA,2022-06-21,False,False,1.8
6519,Dietary Supplement/Medications/Remedy,Venivel Geta Powder,Mercury,-1.0,ppm,Sobada Health Food Products,SRI LANKA,2022-06-21,False,True,-1.0
6520,Dietary Supplement/Medications/Remedy,Iramusu Powder,Arsenic,-1.0,ppm,Sobada Health Food Products,SRI LANKA,2022-06-21,False,True,-1.0
6521,Dietary Supplement/Medications/Remedy,Iramusu Powder,Cadmium,-1.0,ppm,Sobada Health Food Products,SRI LANKA,2022-06-21,False,True,-1.0
6522,Dietary Supplement/Medications/Remedy,Iramusu Powder,Lead,-1.0,ppm,Sobada Health Food Products,SRI LANKA,2022-06-21,False,True,-1.0
6523,Dietary Supplement/Medications/Remedy,Iramusu Powder,Mercury,-1.0,ppm,Sobada Health Food Products,SRI LANKA,2022-06-21,False,True,-1.0
6524,Cosmetics,Civic Cream Lemon Intense Lightening Complex,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-06-21,False,True,-1.0
6525,Cosmetics,New Light Zaban Cream,Mercury,-1.0,ppm,H Cosmetiques CI,ITALY,2022-06-21,False,True,-1.0
6526,Cosmetics,WhiteSecret Specialized Cream,Mercury,-1.0,ppm,RODIS,TOGO,2022-06-21,False,True,-1.0
